ReviewID,CustomerID,ProductID,ReviewText,ReviewDate,ReviewSentiment,SentimentClass
947,393,285,The product is exactly what I was hoping for. I'm very satisfied.,2023-07-20,0.45,Positive
948,430,213,"This item is exactly as described, and it works beautifully!",2023-11-19,0.625,Positive
949,591,284,"It's functional, but I'm not convinced it's the best choice for this price.",2024-01-09,1.0,Positive
950,791,242,"It broke within a few days of use, and customer service didn't help at all.",2023-09-25,-0.2,Negative
951,627,262,"It works so well, and it's exactly what I needed for my project.",2023-10-14,0.25,Positive
952,504,226,"The product does its job, but I expected something more impressive.",2024-01-26,0.4666666666666666,Positive
953,265,207,"It broke within a few days of use, and customer service didn't help at all.",2023-08-24,-0.2,Negative
954,262,294,Overpriced for what it offers. Very unhappy with my purchase.,2023-08-23,-0.34,Negative
955,950,274,This product has made my daily routine so much easier. Highly recommend.,2024-02-08,0.12,Positive
956,581,212,I've never been this satisfied with a purchase before.,2023-07-04,0.5,Positive
957,460,295,"It does the job, but I wasn't impressed by its performance.",2024-04-03,1.0,Positive
958,678,249,I regret buying this. Save your money and look elsewhere.,2023-07-28,0.0,Neutral
959,717,257,"The customer service was fantastic, and the product arrived on time.",2023-07-11,0.4,Positive
960,340,272,The best product I've used in a long time. Kudos to the team!,2024-02-01,0.46875,Positive
961,497,295,Very sleek design and works just as advertised. Love it!,2024-03-21,0.4125,Positive
962,148,274,The quality is outstanding. I'm extremely impressed.,2023-12-27,0.75,Positive
963,419,256,"I was expecting something better, but this product is just average.",2024-01-08,0.175,Positive
964,170,251,I'm frustrated with this product. It's not what I hoped for at all.,2023-09-26,-0.7,Negative
965,525,203,It's easy to use and super efficient. I'm so glad I bought it.,2024-03-28,0.4222222222222222,Positive
966,954,267,This product has exceeded all my expectations. Very satisfied.,2024-05-29,0.65,Positive
967,360,256,"The product works, but I've had better experiences with similar products.",2024-01-06,0.25,Positive
968,959,233,Great performance and easy to use. I'm very satisfied with this product.,2024-05-11,0.6277777777777778,Positive
969,596,257,This product is cheaply made and didn't meet my expectations at all.,2024-05-07,0.4,Positive
970,642,219,I regret buying this. The product is ineffective and badly made.,2023-12-09,-0.6999999999999998,Negative
971,693,242,Everything about this product is great! It works as advertised and more.,2023-10-20,0.75,Positive
972,392,250,"Fantastic quality, and the performance is just amazing. Highly recommend!",2023-07-08,0.39999999999999997,Positive
973,961,256,Terrible experience. The product doesn't perform well at all.,2024-06-02,-1.0,Negative
974,501,267,"Excellent quality, great design, and super easy to use.",2023-12-30,0.6416666666666666,Positive
975,402,246,It's neither great nor terrible. It's just okay.,2024-03-22,0.10000000000000002,Positive
976,582,249,Such a fantastic product at a great price. Worth every cent!,2024-03-21,0.39375000000000004,Positive
977,702,221,I can't believe I wasted my money on this. It's not worth it.,2023-06-28,-0.175,Negative
978,950,250,Perfect product for my needs! I can't imagine using anything else now.,2023-08-22,1.0,Positive
979,759,276,"I've used it a few times and it works, but it's not impressive.",2023-07-23,-0.35,Negative
980,214,248,Works perfectly! Totally exceeded my expectations in terms of performance.,2024-05-12,0.0,Neutral
981,362,273,It's neither great nor terrible. It's just okay.,2023-11-30,0.10000000000000002,Positive
982,355,213,"The quality is fine, but I've seen better products at this price.",2024-06-03,0.45833333333333337,Positive
983,289,257,I've never been this satisfied with a purchase before.,2024-03-29,0.5,Positive
984,920,201,I've been using it for a while now and it's performing perfectly.,2024-02-02,1.0,Positive
985,189,271,Wonderful product! The quality and performance are unmatched.,2024-01-23,1.0,Positive
986,773,219,Absolutely love this product! It's a game-changer.,2024-01-29,0.625,Positive
987,528,215,"The product is awful. It doesn't work as it should, and it's frustrating to use.",2023-12-01,-0.7,Negative
988,868,253,Great performance and easy to use. I'm very satisfied with this product.,2024-01-31,0.6277777777777778,Positive
989,649,283,"It's an okay product, but there are some issues I have with it.",2024-04-30,0.5,Positive
990,460,233,This product has exceeded all my expectations. I'm thrilled with it.,2023-10-05,0.6,Positive
991,989,203,This has been one of the best purchases I've made. Highly recommended!,2023-11-23,0.6,Positive
992,409,254,Perfect fit for my needs. Will definitely order again.,2024-05-23,0.4666666666666666,Positive
993,111,226,This has been one of the best purchases I've made. Highly recommended!,2023-08-24,0.6,Positive
994,695,292,"It broke within a few days of use, and customer service didn't help at all.",2023-11-03,-0.2,Negative
995,814,236,It's sufficient for basic needs but could be better.,2023-07-20,0.25,Positive
996,811,200,Excellent quality and fast shipping. Very happy with it.,2024-04-08,0.7333333333333334,Positive
997,667,251,This has made my life so much easier. I highly recommend it!,2023-09-06,0.2,Positive
998,313,238,Everything about this product is perfect. So happy with it!,2023-09-30,1.0,Positive
999,879,242,"I have mixed feelings. It's fine, but I was expecting a bit more.",2024-03-02,0.3055555555555556,Positive
1000,193,292,"It does its job, but I wouldn't say it's a standout product.",2023-11-23,0.0,Neutral
